Consigne Gaz (‰);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
90;31340;34,41;-1,36;3532;-14092;8548;-1293;1112;97;0,0;0,0;0,17
90;31360;34,34;-0,03;-5160;-14112;8564;-1225;214;52;0,0;0,0;0,17
90;31380;34,33;-1,07;3992;-13056;8908;-1279;-1299;321;0,0;0,0;0,17
90;31400;34,22;-2,1;5164;-14400;8216;-1238;1577;78;0,0;0,0;0,17
90;31420;34,14;-0,92;-4412;-13952;8500;-1096;-7;176;0,0;0,0;0,17
90;31440;34,19;-2,13;5272;-13620;9156;-1183;-928;70;0,0;0,0;0,17
90;31460;34,0;-1,91;488;-14404;8788;-1024;2195;-60;0,0;0,0;0,17
90;31480;33,96;-0,78;-4472;-13976;8552;-943;-477;58;0,0;0,0;0,17
90;31500;33,99;-1,8;4304;-13348;8920;-964;-613;193;0,0;0,0;0,17
90;31520;33,83;-1,13;-1444;-14440;8620;-811;1870;-207;0,0;0,0;0,17
90;31540;33,78;-0,68;-2276;-13316;8712;-814;-2011;95;0,0;0,0;0,17
90;31560;33,83;-1,58;3884;-13552;9104;-761;-437;-59;0,0;0,0;0,17
90;31580;33,69;-0,47;-3260;-14648;8192;-606;1495;-272;0,0;0,0;0,17
90;31600;33,62;-0,51;-536;-13480;8596;-588;-2182;23;0,0;0,0;0,17
90;31620;33,72;-1,55;4756;-13748;9224;-590;-242;168;0,0;0,0;0,17
90;31640;33,57;-0,45;-3292;-15040;8092;-424;1262;-99;0,0;0,0;0,17
90;31660;33,55;-0,82;752;-13540;8868;-460;-2249;180;0,0;0,0;0,17
90;31680;33,58;-1,87;5360;-14532;8456;-338;1457;152;0,0;0,0;0,17
90;31700;33,45;-0,7;-3456;-14676;7684;-203;1152;-107;0,0;0,0;0,17
90;31720;33,48;-1,17;1180;-12968;8752;-247;-2182;228;0,0;0,0;0,17
90;31740;33,45;-1,88;3768;-14508;8384;-145;1683;-61;0,0;0,0;0,17
90;31760;33,59;-0,48;-5916;-13904;8308;-54;-832;41;0,0;0,0;0,17
90;31780;33,67;-1,22;2428;-13036;8860;-143;-1729;254;0,0;0,0;0,17
90;31800;33,59;-1,74;2932;-14336;8064;-35;1966;93;0,0;0,0;0,17
90;31820;33,64;-0,74;-4164;-13820;8300;9;-1256;92;0,0;0,0;0,17
90;31840;33,79;-1,54;2880;-12928;9156;10;-1553;252;0,0;0,0;0,17
90;31860;33,72;-1,62;1448;-14216;8436;63;2032;-110;0,0;0,0;0,17
90;31880;33,83;-0,75;-4040;-13740;8920;62;-1630;114;0,0;0,0;0,17
90;31900;33,99;-2,12;6280;-14072;8484;63;154;27;0,0;0,0;0,17
90;31920;33,88;-1,77;-124;-14456;8300;131;1919;-166;0,0;0,0;0,17
90;31940;33,92;-1,21;-2732;-13724;8692;148;-1927;31;0,0;0,0;0,17
90;31960;34,02;-2,43;5692;-14288;8408;124;509;-113;0,0;0,0;0,17
90;31980;33,94;-0,98;-4596;-14760;7364;261;688;-161;0,0;0,0;0,17
90;32000;34,03;-0,74;-1612;-13372;9132;164;-2019;27;0,0;0,0;0,17
90;32020;34,14;-1,96;5740;-14244;8448;140;767;48;0,0;0,0;0,17
90;32040;34,11;-0,52;-4892;-14588;7552;311;322;-63;0,0;0,0;0,17
90;32060;34,22;-0,34;-1392;-12816;9000;247;-2079;201;0,0;0,0;0,17
90;32080;34,34;-1,39;5080;-13820;8656;238;1061;2;0,0;0,0;0,17
90;32100;34,41;0,09;-5568;-14196;7936;298;93;-63;0,0;0,0;0,17
90;32120;34,59;-0,86;3368;-12716;9232;202;-1676;255;0,0;0,0;0,17
90;32140;34,68;-1,82;4832;-14036;8652;237;1250;-77;0,0;0,0;0,17
90;32160;34,73;-0,47;-5092;-14144;8128;314;-158;25;0,0;0,0;0,17
90;32180;34,94;-1,65;4680;-12876;9092;213;-1305;114;0,0;0,0;0,17
90;32200;34,84;-1,76;1464;-14276;8376;271;1829;-125;0,0;0,0;0,17
90;32220;34,88;-0,43;-5152;-14124;8084;277;-461;162;0,0;0,0;0,17
90;32240;35,08;-1,56;4748;-13156;9444;142;-1106;135;0,0;0,0;0,17
90;32260;34,93;-1,23;-164;-14436;8264;200;1897;9;0,0;0,0;0,17
90;32280;35,03;-0,6;-3152;-13296;9208;185;-1813;124;0,0;0,0;0,17
90;32300;35,19;-1,63;4296;-13032;9172;93;-784;218;0,0;0,0;0,17
90;32320;35,04;-0,91;-1620;-14292;8096;153;1709;87;0,0;0,0;0,17
90;32340;35,09;-0,54;-2160;-13108;9136;31;-2003;211;0,0;0,0;0,17
90;32360;35,23;-1,65;4652;-13160;8992;76;-711;96;0,0;0,0;0,17
90;32380;35,08;-0,82;-2044;-14244;8060;90;1630;-204;0,0;0,0;0,17
90;32400;35,17;-0,59;-1636;-12588;9208;-32;-2091;135;0,0;0,0;0,17
90;32420;35,33;-2,01;6996;-13768;8512;-67;971;135;0,0;0,0;0,17
90;32440;35,22;-1,1;-2400;-14128;8400;-3;1614;-231;0,0;0,0;0,17
90;32460;35,25;-1,05;-808;-12828;9076;-88;-1955;176;0,0;0,0;0,17
90;32480;35,41;-2,41;6888;-13652;8564;-145;1053;65;0,0;0,0;0,17
90;32500;35,32;-1,04;-4612;-14064;7696;-109;338;-47;0,0;0,0;0,17
90;32520;35,31;-1,11;-416;-12988;9000;-184;-2138;156;0,0;0,0;0,17
90;32540;35,43;-2,36;6380;-13888;8832;-230;1098;12;0,0;0,0;0,17
90;32560;35,45;-0,96;-5156;-13716;8328;-180;326;-126;0,0;0,0;0,17
90;32580;35,39;-0,95;-552;-12820;8560;-249;-1967;205;0,0;0,0;0,17
90;32600;35,45;-2,07;5540;-13616;8632;-329;1174;-151;0,0;0,0;0,17
90;32620;35,43;-0,75;-4888;-13936;8392;-301;305;-29;0,0;0,0;0,17
90;32640;35,53;-1,57;3052;-12460;9332;-419;-1491;238;0,0;0,0;0,17
90;32660;35,56;-2,48;4824;-13596;8916;-438;1332;-86;0,0;0,0;0,17
90;32680;35,56;-1,07;-5256;-13800;8320;-359;349;-37;0,0;0,0;0,17
90;32700;35,69;-1,92;3492;-12400;9584;-498;-1106;292;0,0;0,0;0,17
90;32720;35,57;-1,86;956;-13992;9008;-463;2070;-86;0,0;0,0;0,17
90;32740;35,58;-0,59;-4872;-13588;8592;-411;154;160;0,0;0,0;0,17
90;32760;35,64;-1,5;3700;-12940;9256;-539;-868;214;0,0;0,0;0,17
90;32780;35,43;-1,37;616;-14236;8520;-509;1984;-80;0,0;0,0;0,17
90;32800;35,38;-0,18;-4528;-13868;8408;-484;56;175;0,0;0,0;0,17
90;32820;35,48;-1,21;4224;-12864;9388;-597;-1019;132;0,0;0,0;0,17
90;32840;35,3;-1,09;632;-14240;8712;-546;2148;-52;0,0;0,0;0,17
90;32860;35,34;0,0;-5036;-13136;8500;-547;-1600;162;0,0;0,0;0,17
90;32880;35,42;-0,96;3776;-13044;9500;-643;-1284;146;0,0;0,0;0,17
90;32900;35,21;-0,8;404;-14288;8460;-567;2014;-99;0,0;0,0;0,17
90;32920;35,27;0,2;-4848;-13204;8800;-516;-1706;116;0,0;0,0;0,17
90;32940;35,4;-1,18;6512;-13476;8980;-594;101;104;0,0;0,0;0,17
90;32960;35,2;-0,96;228;-14504;8684;-556;2041;-7;0,0;0,0;0,17
90;32980;35,23;-0,02;-4644;-13476;8784;-511;-1930;100;0,0;0,0;0,17
90;33000;35,31;-1,35;6120;-13568;8564;-554;336;-7;0,0;0,0;0,17
90;33020;35,16;-0,34;-3100;-14188;8192;-428;1216;-100;0,0;0,0;0,17
90;33040;35,15;0,44;-3892;-13272;8660;-521;-2027;79;0,0;0,0;0,17
90;33060;35,22;-0,83;6012;-13932;8824;-511;539;-71;0,0;0,0;0,17
90;33080;35,12;0,27;-3660;-14168;8360;-385;1058;-148;0,0;0,0;0,17
90;33100;35,06;0,7;-2352;-13164;8528;-519;-1935;96;0,0;0,0;0,17
90;33120;35,14;-0,67;6360;-13684;8524;-522;651;106;0,0;0,0;0,17
90;33140;35,04;0,28;-3176;-13972;8352;-403;780;-12;0,0;0,0;0,17
90;33160;35,07;-0,62;3100;-13116;9184;-494;-1724;30;0,0;0,0;0,17
90;33180;35,17;-1,82;5824;-13392;8704;-483;815;56;0,0;0,0;0,17
90;33200;35,11;-0,72;-3844;-13768;8392;-413;486;-6;0,0;0,0;0,17
90;33220;35,16;-1,74;3760;-12976;9028;-541;-1586;209;0,0;0,0;0,17
90;33240;35,07;-2,08;2412;-14104;8864;-429;1826;120;0,0;0,0;0,17
90;33260;35,04;-0,92;-4268;-14084;8648;-390;456;-114;0,0;0,0;0,17
90;33280;35,12;-1,9;3732;-12832;9124;-502;-1533;239;0,0;0,0;0,17
90;33300;35,02;-2,21;2280;-13932;8688;-409;1885;-10;0,0;0,0;0,17
90;33320;35,09;-1,04;-5296;-13408;8536;-431;-1443;149;0,0;0,0;0,17
90;33340;35,22;-2,12;4444;-12908;9356;-469;-1381;215;0,0;0,0;0,17
90;33360;35,08;-2,2;1404;-14144;8652;-407;1978;-187;0,0;0,0;0,17
90;33380;35,11;-1,15;-4724;-13492;8560;-391;-1649;131;0,0;0,0;0,17
90;33400;35,17;-2,11;3800;-13140;9144;-470;-1270;141;0,0;0,0;0,17
90;33420;35,0;-1,98;644;-14428;8652;-374;2045;-156;0,0;0,0;0,17
90;33440;35,04;-1,04;-4468;-13444;8684;-360;-1761;158;0,0;0,0;0,17
90;33460;35,15;-2,24;5944;-13764;9024;-414;421;-100;0,0;0,0;0,17
90;33480;34,99;-1,96;48;-14356;8588;-369;1900;2;0,0;0,0;0,17
90;33500;34,97;-1,26;-3396;-13372;8604;-408;-2024;210;0,0;0,0;0,17
90;33520;35,11;-2,56;6600;-13860;8992;-440;568;168;0,0;0,0;0,17
90;33540;35,03;-1,24;-4500;-14360;8144;-284;843;84;0,0;0,0;0,17
90;33560;34,99;-0,95;-1876;-13096;8696;-353;-2191;318;0,0;0,0;0,17
90;33580;35,16;-2,15;6300;-13544;9088;-355;991;10;0,0;0,0;0,17
90;33600;35,14;-0,65;-5600;-14216;8032;-295;480;-25;0,0;0,0;0,17
90;33620;35,2;-1,43;2640;-12904;9276;-398;-1850;289;0,0;0,0;0,17
90;33640;35,3;-2,54;5964;-13960;8964;-352;1405;0;0,0;0,0;0,17
90;33660;35,33;-1,03;-5916;-14092;8276;-248;186;100;0,0;0,0;0,17
90;33680;35,4;-2,07;3960;-13148;9112;-384;-1570;58;0,0;0,0;0,17
90;33700;35,44;-2,89;4704;-13948;9008;-319;1630;104;0,0;0,0;0,17
90;33720;35,51;-1,39;-6308;-14008;8520;-294;-339;-18;0,0;0,0;0,17
90;33740;35,62;-2,55;4924;-13232;9236;-400;-1150;139;0,0;0,0;0,17
90;33760;35,4;-2,47;812;-14396;8132;-281;2010;14;0,0;0,0;0,17
90;33780;35,45;-1,2;-5432;-13848;8592;-257;-763;-25;0,0;0,0;0,17
90;33800;35,55;-2,45;5528;-13572;8968;-339;-663;-42;0,0;0,0;0,17
90;33820;35,39;-1,81;-1356;-14296;8536;-288;1758;-207;0,0;0,0;0,17
90;33840;35,41;-1,45;-1968;-12816;8984;-294;-1962;130;0,0;0,0;0,17
90;33860;35,45;-2,55;4820;-13296;8616;-398;-169;173;0,0;0,0;0,17
90;33880;35,36;-1,38;-3732;-14248;8376;-286;1224;-72;0,0;0,0;0,17
90;33900;35,35;-1,64;468;-12940;9120;-370;-2087;178;0,0;0,0;0,17
90;33920;35,42;-2,63;4748;-13360;8916;-346;389;-27;0,0;0,0;0,17
90;33940;35,35;-1,38;-4156;-14132;8240;-272;899;-107;0,0;0,0;0,17
90;33960;35,36;-2,0;1904;-12676;8872;-342;-2023;239;0,0;0,0;0,17
90;33980;35,32;-2,69;3988;-14308;8904;-357;1697;-87;0,0;0,0;0,17
90;34000;35,25;-1,37;-4668;-14184;8128;-272;463;17;0,0;0,0;0,17
90;34020;35,27;-2,29;3328;-13160;8960;-448;-1696;189;0,0;0,0;0,17
90;34040;35,19;-2,92;3712;-14108;8436;-330;2053;46;0,0;0,0;0,17
90;34060;35,16;-1,76;-4740;-13716;8028;-329;-1237;198;0,0;0,0;0,17
90;34080;35,26;-2,82;4304;-12916;9108;-421;-1407;150;0,0;0,0;0,17
90;34100;35,1;-2,9;1492;-14168;8416;-355;1985;-116;0,0;0,0;0,17
90;34120;35,13;-1,76;-5024;-13300;8300;-349;-1700;62;0,0;0,0;0,17
90;34140;35,17;-2,85;4496;-13508;8888;-466;-1239;229;0,0;0,0;0,17
90;34160;35,0;-2,61;280;-14256;8448;-342;2042;65;0,0;0,0;0,17
90;34180;35,01;-1,73;-4136;-13268;8584;-422;-2008;188;0,0;0,0;0,17
90;34200;35,16;-3,05;6824;-13736;8864;-446;694;141;0,0;0,0;0,17
90;34220;34,96;-2,54;-680;-14292;8228;-342;1930;-201;0,0;0,0;0,17
90;34240;34,94;-2,16;-2044;-13044;8684;-362;-2177;179;0,0;0,0;0,17
90;34260;35,08;-3,41;6832;-13948;8800;-358;1264;-85;0,0;0,0;0,17
90;34280;35,14;-1,98;-5644;-14168;8828;-271;453;-15;0,0;0,0;0,17
90;34300;35,08;-2,13;-12;-13148;8780;-375;-2209;95;0,0;0,0;0,17
90;34320;35,14;-3,18;5688;-13912;8664;-354;1536;28;0,0;0,0;0,17
90;34340;35,21;-1,67;-6108;-14092;8468;-237;1;57;0,0;0,0;0,17
90;34360;35,21;-1,97;640;-12972;9132;-327;-1995;229;0,0;0,0;0,17
90;34380;35,24;-2,78;4668;-13924;8852;-296;1779;-46;0,0;0,0;0,17
90;34400;35,33;-1,37;-5944;-13784;8628;-267;-453;-23;0,0;0,0;0,17
90;34420;35,44;-2,53;4976;-13040;9044;-378;-938;266;0,0;0,0;0,17
90;34440;35,35;-2,94;2796;-14044;8644;-334;1762;-110;0,0;0,0;0,17
90;34460;35,39;-1,78;-4972;-13792;8724;-264;-1083;112;0,0;0,0;0,17
90;34480;35,47;-2,89;5048;-13564;9092;-404;-472;53;0,0;0,0;0,17
90;34500;35,29;-2,1;-1888;-14236;8236;-298;1568;-122;0,0;0,0;0,17
90;34520;35,27;-1,09;-4348;-13660;8352;-309;-1392;102;0,0;0,0;0,17
90;34540;35,33;-2,26;5332;-13508;8708;-382;-25;157;0,0;0,0;0,17
90;34560;35,21;-1,17;-3268;-14280;8232;-269;1354;-64;0,0;0,0;0,17
90;34580;35,16;-1,34;56;-12908;8816;-426;-2043;241;0,0;0,0;0,17
90;34600;35,23;-2,55;5676;-13656;8556;-376;308;44;0,0;0,0;0,17
90;34620;35,11;-1,34;-3752;-13956;7856;-280;1042;-145;0,0;0,0;0,17
90;34640;35,13;-1,91;1760;-12816;9048;-380;-2039;173;0,0;0,0;0,17
90;34660;35,19;-3,06;5664;-13700;8644;-431;659;136;0,0;0,0;0,17
90;34680;35,08;-1,92;-3620;-14072;8032;-296;737;-25;0,0;0,0;0,17
90;34700;35,09;-2,67;2624;-13088;9096;-460;-1867;121;0,0;0,0;0,17
90;34720;35,02;-3,18;3336;-14220;8760;-416;1990;-3;0,0;0,0;0,17
90;34740;34,94;-1,99;-4036;-14136;8232;-350;544;18;0,0;0,0;0,17
90;34760;35,02;-2,85;3332;-12912;9324;-438;-1611;304;0,0;0,0;0,17
90;34780;34,96;-3,16;2656;-14156;8968;-368;2231;-12;0,0;0,0;0,17
90;34800;35,1;-1,74;-6540;-13516;8556;-326;-1353;150;0,0;0,0;0,17
90;34820;35,2;-2,72;4144;-13316;9468;-410;-1354;52;0,0;0,0;0,17
90;34840;34,99;-2,51;484;-14444;8272;-339;2222;-88;0,0;0,0;0,17
90;34860;35,09;-1,33;-5592;-13476;8704;-318;-1814;107;0,0;0,0;0,17
90;34880;35,16;-2,33;4268;-13500;9260;-396;-935;168;0,0;0,0;0,17
90;34900;34,95;-1,87;-480;-14404;8204;-306;2104;5;0,0;0,0;0,17
90;34920;34,94;-1,23;-3112;-13108;8532;-368;-2098;139;0,0;0,0;0,17
90;34940;35,1;-2,61;6964;-13540;8604;-359;802;77;0,0;0,0;0,17
90;34960;34,89;-1,9;-1544;-14460;8032;-295;1730;-136;0,0;0,0;0,17
90;34980;34,85;-1,73;-1216;-13032;8652;-303;-2156;92;0,0;0,0;0,17
100;35000;36,07;2,01;-3472;-13072;9312;328;-2424;67;0,0;0,0;0,17
100;35020;36,3;0,1;5680;-14072;9592;436;1948;40;0,0;0,0;0,17
100;35040;36,63;1,68;-5256;-12772;9360;523;-2229;62;0,0;0,0;0,17
100;35060;36,93;-0,69;6848;-13568;9036;572;51;234;0,0;0,0;0,17
100;35080;37,15;1,16;-5604;-13488;9200;800;-318;-34;0,0;0,0;0,17
100;35100;37,46;-1,04;6816;-13548;9280;707;-180;160;0,0;0,0;0,17
100;35120;37,71;0,8;-5988;-13644;9448;948;-227;-80;0,0;0,0;0,17
100;35140;38,12;-0,77;4396;-12060;10104;920;-1966;302;0,0;0,0;0,17
100;35160;37,97;0,4;-2912;-14280;8632;1142;1387;-175;0,0;0,0;0,17
100;35180;38,4;-1,14;4692;-11964;10160;1077;-2007;267;0,0;0,0;0,17
100;35200;38,34;-1,81;2872;-14096;9112;1223;2096;-83;0,0;0,0;0,17
100;35220;38,55;-1,51;-1748;-12116;9612;1249;-2618;135;0,0;0,0;0,17
100;35240;38,53;-2,05;2648;-13972;9248;1343;2102;-12;0,0;0,0;0,17
100;35260;38,79;-1,77;-1772;-12116;9920;1395;-2627;125;0,0;0,0;0,17
100;35280;39,02;-3,29;6484;-13516;9296;1376;1232;-38;0,0;0,0;0,17
100;35300;39,43;-1,73;-6592;-12404;9712;1418;-1712;-19;0,0;0,0;0,17
100;35320;39,66;-3,15;6416;-13440;9400;1408;1378;69;0,0;0,0;0,17
100;35340;40,04;-1,74;-6180;-12292;9884;1422;-1648;41;0,0;0,0;0,17
100;35360;40,43;-3,49;7688;-12568;9708;1364;-379;-21;0,0;0,0;0,17
100;35380;40,67;-1,72;-6712;-13208;9232;1511;124;64;0,0;0,0;0,17
100;35400;41,09;-3,47;7960;-12472;9876;1347;-343;36;0,0;0,0;0,17
100;35420;40,98;-2,66;-1816;-13672;8960;1482;1718;-90;0,0;0,0;0,17
100;35440;41,32;-3,62;3512;-11184;10452;1331;-2151;338;0,0;0,0;0,17
100;35460;41,22;-2,93;-1488;-13488;9164;1436;1661;-116;0,0;0,0;0,17
100;35480;41,54;-3,93;3800;-11176;10392;1254;-2082;243;0,0;0,0;0,17
100;35500;41,51;-4,19;2404;-13232;9564;1310;2169;39;0,0;0,0;0,17
100;35520;41,69;-4,26;-400;-11516;10212;1181;-2610;154;0,0;0,0;0,17
100;35540;41,61;-4,48;2248;-13284;9324;1174;2200;72;0,0;0,0;0,17
100;35560;41,81;-4,68;192;-11456;10560;1045;-2619;133;0,0;0,0;0,17
100;35580;41,92;-5,59;5404;-12620;9564;980;1759;-41;0,0;0,0;0,17
100;35600;42,17;-4,53;-5136;-11556;10064;956;-2133;258;0,0;0,0;0,17
100;35620;42,2;-5,42;5316;-13004;9436;813;1866;-5;0,0;0,0;0,17
100;35640;42,43;-4,49;-4660;-11444;10384;744;-2160;128;0,0;0,0;0,17
100;35660;42,79;-6,08;9220;-11948;9924;578;401;125;0,0;0,0;0,17
100;35680;43,09;-4,38;-7908;-11780;10040;578;-552;52;0,0;0,0;0,17
100;35700;43,38;-5,92;8884;-12032;9880;388;520;79;0,0;0,0;0,17
100;35720;43,3;-4,54;-4540;-12692;9304;368;1245;-66;0,0;0,0;0,17
100;35740;43,53;-5,89;6692;-11340;10372;90;-1381;116;0,0;0,0;0,17
100;35760;43,5;-4,17;-6240;-12556;8992;169;1124;-90;0,0;0,0;0,17
100;35780;43,71;-5,59;7012;-11188;10028;-108;-1125;339;0,0;0,0;0,17
100;35800;43,46;-5,29;528;-12904;9512;-67;2552;-98;0,0;0,0;0,17
100;35820;43,51;-5,79;1724;-10804;10424;-311;-2502;-70;0,0;0,0;0,17
100;35840;43,26;-5,46;416;-12840;9684;-347;2381;-15;0,0;0,0;0,17
100;35860;43,26;-6,06;2300;-10872;10056;-562;-2223;147;0,0;0,0;0,17
100;35880;43,15;-6,57;4536;-12660;9960;-537;2820;-224;0,0;0,0;0,17
100;35900;43,16;-5,94;-2804;-10948;10172;-636;-1800;260;0,0;0,0;0,17
100;35920;43,01;-6,22;3568;-12756;10152;-678;3049;-27;0,0;0,0;0,17
100;35940;43,02;-5,96;-1196;-10856;10492;-781;-1800;125;0,0;0,0;0,17
100;35960;43,04;-6,74;6128;-12404;10556;-841;2310;-115;0,0;0,0;0,17
100;35980;43,06;-5,61;-5208;-11492;10164;-913;-1477;258;0,0;0,0;0,17
100;36000;42,98;-6,18;4696;-12500;10372;-968;2186;45;0,0;0,0;0,17
100;36020;42,96;-5,35;-4016;-11308;10248;-1008;-1754;291;0,0;0,0;0,17
100;36040;43,06;-6,62;8108;-12080;10200;-1119;753;210;0,0;0,0;0,17
100;36060;43,08;-5,01;-7548;-12368;9996;-1080;-401;255;0,0;0,0;0,17
100;36080;43,15;-6,22;7740;-12172;10380;-1245;745;36;0,0;0,0;0,17
100;36100;43,05;-4,82;-5024;-12284;9924;-1075;1404;-29;0,0;0,0;0,17
100;36120;43,11;-6,05;6452;-11460;10264;-1256;-1108;330;0,0;0,0;0,17
100;36140;43,05;-4,56;-6204;-12716;10228;-1105;847;-147;0,0;0,0;0,17
100;36160;43,09;-5,77;6656;-11820;10312;-1292;-735;20;0,0;0,0;0,17
100;36180;42,84;-5,09;-1336;-12888;10156;-1133;2052;-65;0,0;0,0;0,17
100;36200;42,76;-5,71;2628;-11408;10240;-1278;-2082;147;0,0;0,0;0,17
100;36220;42,54;-5,06;-1240;-12852;10244;-1136;1991;-229;0,0;0,0;0,17
100;36240;42,53;-5,71;2932;-11228;10556;-1257;-1911;70;0,0;0,0;0,17
100;36260;42,28;-5,6;1396;-13084;10100;-1183;2275;-288;0,0;0,0;0,17
100;36280;42,13;-5,68;52;-11804;10076;-1265;-2299;233;0,0;0,0;0,17
100;36300;41,88;-5,3;160;-13228;10248;-1152;2285;-240;0,0;0,0;0,17
100;36320;41,82;-5,66;1336;-11424;10352;-1225;-2258;221;0,0;0,0;0,17
100;36340;41,68;-6,0;3580;-12964;10352;-1191;2201;33;0,0;0,0;0,17
100;36360;41,58;-5,42;-2880;-11976;10092;-1225;-2149;108;0,0;0,0;0,17
100;36380;41,43;-5,73;3504;-13220;10312;-1154;2380;-176;0,0;0,0;0,17
100;36400;41,53;-4,33;-7120;-12136;10264;-1095;-1168;100;0,0;0,0;0,17
100;36420;41,54;-5,44;7232;-12876;10032;-1154;1283;309;0,0;0,0;0,17
100;36440;41,63;-4,01;-7484;-12412;10188;-1066;-1379;53;0,0;0,0;0,17
100;36460;41,61;-4,97;6352;-12876;9960;-1094;1541;-22;0,0;0,0;0,17
100;36480;41,63;-3,52;-6488;-12608;10100;-957;327;196;0,0;0,0;0,17
100;36500;41,69;-4,77;7348;-12696;10168;-1059;106;288;0,0;0,0;0,17
100;36520;41,75;-3,32;-6884;-12624;10212;-873;-129;13;0,0;0,0;0,17
100;36540;41,76;-4,56;7144;-12868;9732;-948;427;193;0,0;0,0;0,17
100;36560;41,58;-3,35;-4156;-13280;9484;-814;1355;-42;0,0;0,0;0,17
100;36580;41,66;-4,52;6116;-12176;10400;-912;-1040;130;0,0;0,0;0,17
100;36600;41,59;-3,17;-5236;-13072;9728;-686;1044;-65;0,0;0,0;0,17
100;36620;41,65;-4,42;6464;-12408;10016;-744;-855;128;0,0;0,0;0,17
100;36640;41,38;-3,68;-1636;-13692;9448;-630;2106;-200;0,0;0,0;0,17
100;36660;41,44;-4,57;3968;-11664;10324;-726;-2001;35;0,0;0,0;0,17
100;36680;41,2;-3,73;-2176;-13636;9372;-500;1868;-247;0,0;0,0;0,17
100;36700;41,27;-4,68;4288;-11716;10180;-553;-1885;158;0,0;0,0;0,17
100;36720;41,06;-4,49;836;-13716;9808;-481;2139;-73;0,0;0,0;0,17
100;36740;41,01;-4,73;508;-11988;10036;-506;-2438;128;0,0;0,0;0,17
100;36760;40,8;-4,37;100;-13668;9672;-354;2191;-119;0,0;0,0;0,17
100;36780;40,79;-4,72;1032;-11836;9996;-357;-2317;342;0,0;0,0;0,17
100;36800;40,75;-5,16;3896;-13088;10088;-320;2108;43;0,0;0,0;0,17
100;36820;40,73;-4,68;-2620;-12176;9868;-340;-2382;162;0,0;0,0;0,17
100;36840;40,63;-4,89;2660;-13300;9948;-243;2139;41;0,0;0,0;0,17
100;36860;40,81;-3,41;-7660;-12604;9804;-139;-1443;204;0,0;0,0;0,17
100;36880;40,97;-4,67;8080;-13120;9984;-218;1278;161;0,0;0,0;0,17
100;36900;41,12;-3,26;-7200;-12316;9444;-163;-1708;60;0,0;0,0;0,17
100;36920;41,21;-4,31;6868;-13012;9960;-177;1578;11;0,0;0,0;0,17
100;36940;41,32;-2,63;-7600;-13024;9388;-53;188;50;0,0;0,0;0,17
100;36960;41,53;-4,15;8776;-12692;9788;-209;62;89;0,0;0,0;0,17
100;36980;41,69;-2,46;-8256;-12880;9620;-62;-353;-123;0,0;0,0;0,17
100;37000;41,95;-3,95;9224;-12676;10328;-174;423;-47;0,0;0,0;0,17
100;37020;41,79;-2,92;-3316;-13520;9392;-9;1221;-184;0,0;0,0;0,17
100;37040;41,9;-4,03;5240;-11992;10132;-166;-1372;157;0,0;0,0;0,17
100;37060;41,75;-2,84;-4112;-13520;9168;15;1025;-223;0,0;0,0;0,17
100;37080;41,84;-3,94;5244;-12080;10028;-124;-1135;40;0,0;0,0;0,17
100;37100;41,63;-3,45;-608;-13440;9500;-30;1996;-115;0,0;0,0;0,17
100;37120;41,74;-4,04;2240;-11200;10396;-171;-2173;-82;0,0;0,0;0,17
100;37140;41,51;-3,41;-1216;-13504;9264;-7;1862;-164;0,0;0,0;0,17
100;37160;41,51;-3,74;772;-11952;10152;-10;-2513;75;0,0;0,0;0,17
100;37180;41,36;-3,94;2600;-13476;9612;5;2354;51;0,0;0,0;0,17
100;37200;41,42;-4,16;340;-11680;10512;-48;-2609;29;0,0;0,0;0,17
100;37220;41,29;-4,09;1560;-13512;10020;24;2464;-3;0,0;0,0;0,17
100;37240;41,38;-2,88;-6188;-12540;9676;-19;-1984;291;0,0;0,0;0,17
100;37260;41,44;-3,84;6416;-13208;10124;-63;1917;-37;0,0;0,0;0,17
100;37280;41,5;-2,75;-5612;-12420;9624;-17;-2143;345;0,0;0,0;0,17
100;37300;41,51;-3,57;5488;-13160;9956;-54;1999;187;0,0;0,0;0,17
100;37320;41,65;-1,94;-7856;-12796;9492;-12;-588;214;0,0;0,0;0,17
100;37340;41,85;-3,33;8316;-12560;10064;-109;740;196;0,0;0,0;0,17
100;37360;42,03;-1,68;-8268;-12440;9444;-47;-877;70;0,0;0,0;0,17
100;37380;42,17;-3,01;7916;-12840;9992;-150;935;108;0,0;0,0;0,17
100;37400;42,11;-1,68;-4936;-12984;9420;15;1074;-162;0,0;0,0;0,17
100;37420;42,29;-3,12;7272;-11956;10036;-171;-919;162;0,0;0,0;0,17
100;37440;42,27;-1,66;-5788;-12724;9292;-44;779;-38;0,0;0,0;0,17
100;37460;42,39;-2,98;6688;-12188;10012;-231;-616;-89;0,0;0,0;0,17
100;37480;42,13;-2,41;-1036;-13616;9460;-165;2017;-153;0,0;0,0;0,17
100;37500;42,25;-3,19;3188;-11124;10632;-294;-2077;189;0,0;0,0;0,17
100;37520;42,0;-2,58;-1192;-13280;9304;-180;1922;-135;0,0;0,0;0,17
