Consigne Angle (°);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
60;30440;59,75;-1,75;-7536;-9036;13476;-378;833;45;0,24;56588,92;-0,07
60;30460;59,5;-2,32;6300;-9968;13064;-349;2674;-116;0,41;56589,33;0,16
60;30480;59,59;-2,47;8916;-8464;13476;-582;-887;18;0,45;56589,78;0,05
60;30500;59,68;-1,86;-5276;-7328;13024;-464;-2789;84;0,38;56590,5;0,04
60;30520;59,53;-1,7;-720;-10116;12636;-358;2743;-63;0,28;56590,78;-0,1
60;30540;59,56;-3,12;8836;-9112;13088;-434;1022;1;0,44;56591,21;0,16
60;30560;59,43;-3,2;1040;-7140;13920;-623;-2740;214;0,62;56591,84;0,18
60;30580;59,36;-2,16;-8748;-8304;13188;-404;-1007;183;0,7;56593,06;0,18
60;30600;59,33;-2,1;6160;-9704;13208;-431;2668;53;0,6;56593,66;-0,1
60;30620;59,45;-3,16;8308;-8248;13288;-506;-1236;187;0,6;56594,26;0,0
60;30640;59,45;-3,19;-6224;-7632;13280;-487;-2293;272;0,61;56594,87;0,0
60;30660;59,28;-2,96;976;-10076;12892;-327;2919;-15;0,55;56595,93;0,04
60;30680;59,15;-3,1;8320;-9176;13024;-489;761;-9;0,85;56596,78;0,3
60;30700;59,26;-2,67;-696;-7184;13624;-509;-2743;264;0,79;56597,58;-0,06
60;30720;59,33;-2,67;-8384;-8244;13396;-378;-573;107;0,74;56598,31;-0,06
60;30740;59,35;-3,19;6876;-9440;13284;-396;2226;-13;0,61;56599,55;-0,02
60;30760;59,31;-4,07;7440;-8004;13440;-532;-1749;113;0,76;56600,31;0,15
60;30780;59,4;-2,84;-6252;-7984;13224;-442;-2213;208;0,64;56600,95;-0,12
60;30800;59,36;-2,78;-6816;-9364;13056;-266;1560;-118;0,6;56601,55;-0,04
60;30820;59,43;-3,51;9096;-9348;12972;-429;-3;-66;0,57;56602,68;0,01
60;30840;59,4;-3,57;-2588;-6848;13188;-458;-3176;228;0,67;56603,35;0,1
60;30860;59,46;-2,24;-7656;-8668;13532;-324;-304;6;0,57;56603,93;-0,1
60;30880;59,35;-3,03;3640;-10284;12612;-246;3009;-24;0,48;56604,41;-0,09
60;30900;59,37;-3,76;6084;-7784;13580;-520;-2326;21;0,7;56605,88;-0,08
60;30920;59,44;-3,8;-7872;-8108;12764;-303;-1858;68;0,61;56606,49;-0,09
60;30940;59,17;-3,25;-4444;-9624;12864;-221;1922;-64;0,73;56607,22;0,13
60;30960;59,21;-3,11;8180;-9348;13540;-296;1780;-88;0,79;56608,01;0,06
60;30980;59,36;-2,72;-4344;-7104;13292;-402;-2996;319;0,72;56609,51;-0,04
60;31000;59,44;-2,81;-7532;-8688;13796;-196;-133;141;0,6;56610,1;-0,13
60;31020;59,09;-2,89;4032;-10612;12816;-124;2991;-21;0,75;56610,85;0,15
60;31040;59,2;-2,9;8764;-8888;13076;-285;-10;63;0,83;56611,67;0,08
60;31060;59,34;-2,08;-8508;-7728;12940;-198;-2393;339;0,75;56613,21;-0,03
60;31080;59,37;-2,1;-5600;-9164;13728;-63;1314;47;0,61;56613,82;-0,14
60;31100;59,2;-2,98;7896;-10344;13184;-89;2559;25;0,74;56614,56;0,13
60;31120;59,35;-2,9;7476;-8012;13216;-268;-1367;64;0,72;56615,28;-0,02
60;31140;59,47;-1,79;-10048;-7844;13248;-111;-1416;92;0,65;56616,54;0,03
60;31160;59,42;-1,14;-1412;-10012;13000;-50;2528;-60;0,43;56616,98;-0,22
60;31180;59,45;-2,6;8484;-9748;12876;-153;1902;-94;0,52;56617,49;0,08
60;31200;59,37;-2,89;5764;-7580;13288;-378;-2237;40;0,69;56618,18;0,17
60;31220;59,42;-1,72;-10016;-8292;13272;-130;-400;-53;0,67;56619,41;0,11
60;31240;59,36;-1,1;1568;-9856;12768;-118;2827;-133;0,49;56619,9;-0,18
60;31260;59,44;-2,66;10236;-9368;12828;-231;925;-11;0,58;56620,48;0,09
60;31280;59,34;-2,92;2268;-7316;13608;-332;-2640;191;0,72;56621,2;0,14
60;31300;59,27;-1,93;-8592;-8984;13024;-157;644;135;0,75;56622,55;0,15
60;31320;59,23;-1,31;3028;-9820;12672;-213;2845;-167;0,63;56623,18;-0,12
60;31340;59,35;-2,79;10868;-9132;13128;-387;190;60;0,7;56623,88;0,07
60;31360;59,27;-3,1;780;-7196;13920;-416;-2852;182;0,79;56624,68;0,09
60;31380;59,15;-1,48;-5480;-9264;13444;-189;1256;7;0,81;56626,12;0,18
60;31400;59,1;-1,02;4164;-9872;13136;-208;2711;35;0,79;56626,91;-0,02
60;31420;59,17;-2,31;9356;-8748;12992;-435;-462;39;0,87;56627,78;0,08
60;31440;59,05;-2,57;-1156;-7496;13360;-421;-2772;356;0,97;56628,75;0,1
60;31460;58,86;-1,79;-3916;-9552;13000;-277;1802;61;1,05;56630,7;0,16
60;31480;58,85;-1,54;7412;-9720;13712;-300;2580;10;1,13;56631,83;0,08
60;31500;58,93;-2,61;7348;-8216;12836;-518;-1091;95;1,1;56632,93;-0,03
60;31520;58,91;-2,87;-2960;-7236;13612;-466;-2769;159;1,15;56634,08;0,05
60;31540;58,93;-2,64;-3532;-9192;12960;-268;2167;-85;1,0;56636,11;-0,03
60;31560;58,88;-2,74;9864;-10068;13548;-325;2305;-21;1,12;56637,23;0,12
60;31580;58,94;-3,64;5928;-8128;13184;-458;-1545;48;1,08;56638,31;-0,04
60;31600;59,0;-3,4;-9912;-8500;13224;-289;-691;22;1,08;56639,4;-0,0
60;31620;58,98;-2,95;-2748;-9400;12620;-268;2447;-54;0,91;56641,26;-0,05
60;31640;58,98;-3,21;11780;-9640;13536;-366;1746;-94;1,08;56642,34;0,17
60;31660;59,08;-3,94;5156;-8012;13092;-469;-1957;102;0,94;56643,28;-0,14
60;31680;59,09;-3,93;-7732;-9084;12976;-233;-92;162;0,91;56644,18;-0,04
60;31700;59,02;-3,61;-1752;-9900;12284;-229;2726;-150;0,81;56645,87;-0,07
60;31720;59,13;-3,6;10608;-9216;13336;-322;852;56;0,93;56646,79;0,12
60;31740;59,24;-4,61;4324;-7480;13984;-341;-2487;224;0,85;56647,64;-0,08
60;31760;59,14;-4,25;-6600;-8696;13664;-216;424;56;0,89;56648,53;0,05
60;31780;59,03;-4,35;2812;-10420;12700;-181;2988;-10;0,79;56650,13;-0,02
60;31800;58,91;-4,4;8108;-8856;12944;-332;126;-12;1,11;56651,24;0,32
60;31820;59,13;-3,97;944;-6912;14144;-422;-3048;87;0,98;56652,22;-0,13
60;31840;59,18;-3,85;-7160;-8736;13544;-190;1166;33;0,85;56653,07;-0,13
60;31860;59,13;-4,51;7208;-10272;13036;-172;2812;-100;0,79;56654,7;-0,05
60;31880;59,21;-4,38;9208;-8960;12560;-318;-477;162;0,81;56655,51;0,02
60;31900;59,45;-4,08;-3728;-6532;13552;-380;-3182;222;0,68;56656,19;-0,13
60;31920;59,22;-3,28;-7336;-8780;12608;-220;1733;-144;0,78;56656,96;0,1
60;31940;59,27;-4,09;12000;-9656;14064;-273;2340;4;0,8;56658,53;0,03
60;31960;59,3;-3,85;8448;-9092;12468;-276;-1153;163;0,69;56659,22;-0,1
60;31980;59,7;-2,73;-9356;-6400;13476;-280;-3027;149;0,51;56659,73;-0,18
60;32000;59,48;-2,53;-5356;-9252;12220;-150;2610;-117;0,43;56660,16;-0,08
60;32020;59,57;-2,44;10104;-8640;13772;-358;1219;8;0,51;56660,67;0,08
60;32040;59,71;-2,95;6520;-7836;13972;-368;-2277;97;0,37;56661,41;-0,01
60;32060;59,8;-2,79;-10160;-8144;12316;-251;-1703;95;0,28;56661,69;-0,09
60;32080;59,65;-2,41;5616;-10648;12368;-183;3189;-44;0,18;56661,87;-0,1
60;32100;59,69;-2,16;5804;-8676;12752;-305;-360;156;0,28;56662,15;0,1
60;32120;59,87;-2,06;-3276;-6156;13988;-469;-3222;125;0,28;56662,74;-0,03
60;32140;59,79;-2,19;-4656;-8960;14232;-282;-11;51;0,19;56662,93;-0,09
60;32160;59,67;-2,33;12036;-9412;14080;-343;2026;-31;0,4;56663,34;0,21
60;32180;59,63;-2,6;7056;-8720;13348;-452;-1753;179;0,37;56663,7;-0,04
60;32200;59,79;-1,61;-9520;-7304;12456;-409;-2224;269;0,32;56664,34;0,01
60;32220;59,69;-1,09;-968;-10372;11920;-200;2948;-8;0,07;56664,42;-0,25
60;32240;59,8;-2,39;7460;-8256;13404;-472;281;66;0,24;56664,65;0,16
60;32260;59,65;-2,73;4320;-7216;14424;-543;-2775;117;0,45;56665,1;0,21
60;32280;59,56;-1,28;-8820;-9000;12412;-248;-652;128;0,44;56665,78;0,2
60;32300;59,66;-1,14;10068;-10924;13016;-248;3008;-68;0,27;56666,04;-0,17
60;32320;59,66;-2,22;5924;-8452;12876;-469;-893;43;0,32;56666,37;0,06
60;32340;59,74;-1,4;-3376;-6396;13844;-475;-3083;216;0,39;56666,75;0,06
60;32360;59,73;-0,62;-4476;-9288;14024;-234;589;106;0,22;56667,06;0,14
60;32380;59,84;-0,77;12952;-9480;14120;-353;1854;-4;0,24;56667,3;0,02
60;32400;59,94;-1,75;7272;-8628;13084;-430;-1667;204;0,06;56667,36;-0,19
60;32420;60,16;-1,77;-11096;-7220;12584;-327;-2427;187;-0,01;56667,35;-0,06
60;32440;60,31;-1,09;-5584;-8772;14408;-225;1317;-40;-0,3;56666,79;-0,05
60;32460;60,45;-0,98;7952;-8504;13400;-357;384;14;-0,43;56666,36;-0,13
60;32480;60,54;-2,15;4552;-7720;14128;-431;-2643;271;-0,49;56665,87;-0,06
60;32500;60,53;-0,65;-10404;-8336;12784;-212;-1400;259;-0,45;56665,42;0,04
60;32520;60,52;-0,52;-5376;-9028;12936;-153;2006;-49;-0,57;56664,85;-0,12
60;32540;60,41;-1,1;5076;-8292;12804;-314;-837;122;-0,45;56664,0;-0,04
60;32560;60,58;-1,78;-1164;-6688;14088;-395;-3109;196;-0,49;56663,52;-0,04
60;32580;60,54;-0,48;-5492;-9116;13252;-200;-55;81;-0,6;56662,92;-0,11
60;32600;60,3;-0,51;-2732;-9852;11808;-149;2764;-78;-0,49;56662,42;0,11
60;32620;60,22;-0,3;6328;-8348;13060;-329;-1475;177;-0,22;56662,15;-0,16
60;32640;60,43;-0,39;-8052;-6412;13080;-331;-2864;289;-0,27;56661,88;-0,05
60;32660;60,52;0,84;-3732;-9132;14152;-251;1043;-50;-0,57;56661,31;-0,3
60;32680;60,6;-0,56;12940;-8772;14116;-413;978;71;-0,49;56660,82;0,08
60;32700;60,69;-0,35;6820;-8076;13736;-370;-2161;209;-0,65;56659,64;-0,13
60;32720;60,72;0,21;-12052;-7852;12732;-264;-1682;238;-0,6;56659,04;0,05
60;32740;60,8;1,32;-5308;-8892;13124;-238;1980;-52;-0,86;56658,18;-0,26
60;32760;60,83;-0,04;6580;-8120;13072;-395;-471;48;-0,83;56657,36;0,03
60;32780;60,69;-0,44;1284;-7052;14080;-420;-2993;162;-0,63;56656,73;0,2
60;32800;60,52;0,68;-8092;-9308;13064;-204;-123;52;-0,56;56655,39;0,22
60;32820;60,52;2,05;-4448;-9336;12152;-221;2584;-88;-0,66;56654,73;-0,1
60;32840;60,45;1,07;3744;-8068;12396;-387;-1671;94;-0,5;56654,23;0,15
60;32860;60,55;0,79;-8400;-6652;13212;-403;-2971;268;-0,41;56653,82;0,1
60;32880;60,6;1,25;-3192;-9080;13968;-315;1109;-29;-0,67;56652,44;0,04
60;32900;60,39;1,35;6652;-10864;12716;-211;3043;-83;-0,55;56651,88;0,12
60;32920;60,34;0,2;4908;-8396;13656;-434;-2281;298;-0,35;56651,53;0,2
60;32940;60,57;0,14;-11724;-7648;12792;-309;-1542;91;-0,43;56651,1;-0,08
60;32960;60,62;0,54;-3136;-8848;13332;-286;2176;-143;-0,7;56649,77;-0,06
60;32980;60,72;0,77;6588;-8008;13276;-455;-744;173;-0,7;56649,07;-0,0
60;33000;60,77;0,04;1336;-6764;14464;-496;-2880;140;-0,67;56648,4;0,02
60;33020;60,72;-0,18;-6408;-9564;13048;-218;352;71;-0,8;56647,6;-0,13
60;33040;60,46;-0,05;-2588;-9676;12024;-231;2767;-22;-0,65;56646,34;-0,04
60;33060;60,36;-0,18;6048;-8320;12992;-424;-1523;75;-0,37;56645,97;0,28
60;33080;60,64;0,9;-8912;-6804;13196;-400;-2565;323;-0,5;56645,47;-0,13
60;33100;60,51;0,67;-4124;-9008;14016;-289;1400;118;-0,55;56644,92;-0,05
60;33120;60,43;-0,14;8272;-10728;12900;-225;3091;-44;-0,55;56643,89;-0,08
60;33140;60,44;0,11;5308;-7776;13780;-485;-2457;246;-0,4;56643,49;0,15
60;33160;60,63;0,88;-12356;-8388;12112;-300;-1254;234;-0,54;56642,95;-0,14
60;33180;60,37;1,5;-5576;-8296;13324;-257;2071;23;-0,37;56642,58;0,18
60;33200;60,5;1,53;13568;-10104;13960;-386;1912;0;-0,45;56642,13;-0,09
60;33220;60,87;1,4;28;-6568;14632;-481;-2942;241;-0,76;56640,76;-0,15
60;33240;60,78;1,21;-6784;-9688;12612;-217;153;101;-0,88;56639,88;-0,12
60;33260;60,52;1,01;-3532;-9476;12116;-222;2632;-145;-0,68;56639,2;0,2
60;33280;60,55;0,92;11580;-8412;14424;-386;655;-5;-0,44;56638,76;0,25
60;33300;60,7;1,8;-6756;-5972;14348;-383;-3271;85;-0,5;56637,78;-0,02
60;33320;60,71;1,49;-2080;-9376;14184;-212;884;9;-0,79;56636,99;-0,29
60;33340;60,48;0,62;1264;-10852;11692;-154;3060;-33;-0,77;56636,22;0,02
60;33360;60,39;0,48;5772;-7828;13028;-450;-254;30;-0,37;56635,84;0,4
60;33380;60,6;1,41;-11572;-6924;12672;-349;-2585;120;-0,43;56635,02;-0,05
60;33400;60,58;0,97;-4064;-8556;14608;-257;1070;-43;-0,58;56634,44;-0,15
60;33420;60,19;0,23;6840;-11188;12712;-174;3160;-44;-0,36;56634,07;0,22
60;33440;60,27;0,3;6904;-8300;13700;-395;-2237;157;-0,24;56633,84;0,12
60;33460;60,24;1,33;-10660;-7816;11936;-288;-2122;98;-0,15;56633,46;0,07
60;33480;60,37;2,22;-6324;-8624;13720;-255;1455;-48;-0,37;56633,09;-0,21
60;33500;60,39;0,82;10624;-10336;13700;-279;2847;-93;-0,41;56632,68;-0,04
60;33520;60,47;0,86;5508;-7072;14512;-477;-2577;294;-0,37;56632,31;0,04
60;33540;60,23;1,66;-9088;-8820;12168;-278;-1560;305;-0,24;56631,66;0,18
60;33560;60,37;2,85;-7220;-8596;13316;-293;1761;-31;-0,37;56631,29;-0,13
60;33580;60,39;1,46;10440;-10156;13968;-332;2608;-68;-0,4;56630,89;-0,03
60;33600;60,46;1,58;3572;-7036;14532;-487;-2759;229;-0,37;56630,52;0,03
60;33620;60,28;2,13;-9196;-8512;12816;-301;-1107;218;-0,25;56629,81;0,21
60;33640;60,3;3,16;-5360;-8944;12804;-271;2038;-59;-0,37;56629,44;-0,12
60;33660;60,35;1,64;10616;-9924;13796;-336;2221;-19;-0,34;56629,09;0,03
60;33680;60,41;1,72;2308;-6980;14152;-463;-2743;203;-0,33;56628,76;0,01
60;33700;60,31;2,8;-9472;-8664;12976;-253;-1051;144;-0,28;56627,99;0,21
60;33720;60,3;3,87;-5048;-9196;12700;-217;2227;4;-0,39;56627,6;-0,11
60;33740;60,33;2,36;10760;-9516;14076;-311;2036;-50;-0,3;56627,3;0,1
60;33760;60,42;2,68;-44;-6536;14396;-399;-3152;144;-0,3;56626,99;-0,01
60;33780;60,27;3,75;-7844;-8860;12916;-213;-536;146;-0,29;56626,17;0,24
60;33800;60,26;5,01;-5580;-9508;12132;-240;2361;-156;-0,38;56625,79;-0,1
60;33820;60,39;3,24;11516;-9156;14000;-399;1549;-7;-0,32;56625,47;0,06
60;33840;60,45;3,57;-2220;-6296;14196;-446;-3125;254;-0,32;56625,15;0,01
60;33860;60,23;3,33;-6232;-9268;13520;-240;133;30;-0,28;56624,41;0,19
60;33880;60,08;4,24;-1676;-9848;11996;-218;2680;-154;-0,29;56624,12;-0,01
60;33900;60,18;2,59;9776;-8736;13508;-423;892;-36;-0,13;56623,99;0,16
60;33920;60,3;3,21;-5260;-6452;14060;-425;-3044;216;-0,16;56623,83;-0,03
60;33940;60,19;3,67;-6412;-9536;13304;-221;701;131;-0,26;56623,22;0,09
60;33960;60,12;3,73;-1176;-9588;12464;-193;2768;-88;-0,29;56622,92;-0,03
60;33980;60,3;1,87;12124;-8808;14220;-414;660;-28;-0,2;56622,73;0,09
60;34000;60,32;2,49;-5596;-6624;14068;-371;-2850;177;-0,19;56622,54;0,01
60;34020;60,23;3,11;-5828;-9600;13380;-162;948;61;-0,31;56621,75;0,16
60;34040;60,13;3,8;872;-9812;12524;-215;2686;-20;-0,31;56621,44;-0,0
60;34060;60,23;2,28;10892;-8684;13884;-423;-46;8;-0,15;56621,28;0,16
60;34080;60,25;2,79;-7748;-6664;14052;-344;-2560;116;-0,08;56621,2;0,07
60;34100;60,18;3,2;-3484;-9724;13412;-191;1399;-47;-0,3;56620,5;0,11
60;34120;59,99;3,94;1552;-10080;12116;-147;2645;-127;-0,2;56620,3;0,1
60;34140;60,06;2,66;9384;-7628;14004;-439;-761;34;0,06;56620,36;0,25
60;34160;60,09;3,49;-10156;-6400;13532;-374;-2563;254;0,11;56620,47;0,06
60;34180;60,12;3,64;-1704;-9596;13748;-238;1737;63;-0,23;56619,95;0,06
60;34200;59,87;3,99;4208;-10340;12044;-215;2860;-40;-0,07;56619,88;0,16
60;34220;59,91;2,76;7716;-7632;14092;-520;-877;73;0,19;56620,07;0,26
60;34240;59,86;3,23;-10004;-7108;13668;-387;-1991;135;0,3;56620,37;0,11
60;34260;59,82;3,53;-2892;-9832;13252;-290;1975;29;0,05;56620,42;0,05
60;34280;59,71;3,85;5312;-9632;12484;-331;2632;-28;0,18;56620,59;0,13
60;34300;59,83;2,64;9540;-8140;14048;-557;-940;130;0,26;56620,85;0,08
60;34320;59,85;2,8;-7792;-7624;13852;-359;-1566;199;0,25;56621,1;-0,01
60;34340;59,81;3,05;-3676;-9696;13324;-228;2185;21;0,08;56621,23;0,04
60;34360;59,73;3,17;6972;-9752;12840;-296;2333;19;0,19;56621,42;0,11
60;34380;59,86;1,93;8724;-7844;13848;-462;-1455;69;0,23;56621,65;0,04
60;34400;59,89;2,01;-8652;-7876;14100;-265;-1188;66;0,22;56621,87;-0,01
60;34420;59,78;2,23;-3156;-9928;12512;-167;2357;-23;0,05;56621,96;0,01
60;34440;59,77;2,1;9204;-9476;13344;-289;1861;-175;0,22;56622,18;0,17
60;34460;59,89;0,9;7572;-8336;13096;-335;-1505;274;0,13;56622,31;-0,09
60;34480;59,88;0,77;-7620;-8844;13052;-227;-626;133;0,12;56622,44;-0,01
60;34500;59,75;1,07;-3976;-9556;12132;-185;2522;-21;0,1;56622,66;-0,03
60;34520;59,8;0,91;10084;-9124;13616;-362;1610;-206;0,24;56622,9;0,15
60;34540;59,94;-0,0;6708;-8116;13492;-413;-1766;48;0,1;56622,99;-0,15
60;34560;59,99;-0,18;-6824;-8536;13584;-230;-154;29;0,03;56623,03;-0,06
60;34580;59,77;-0,2;-1512;-10352;12204;-208;2739;-96;0,0;56623,03;0,0
60;34600;59,72;-0,18;8348;-8848;13328;-340;900;-35;0,3;56623,33;0,29
60;34620;59,85;-0,71;6504;-7872;13552;-447;-2213;71;0,2;56623,53;-0,1
60;34640;59,89;-0,84;-6488;-8420;13644;-277;114;146;0,13;56623,66;-0,07
60;34660;59,74;-1,25;3160;-10412;12684;-241;3040;-46;0,08;56623,81;-0,0
60;34680;59,63;-1,23;7924;-8892;13020;-403;594;-56;0,37;56624,18;0,29
60;34700;59,87;-1,24;4280;-7060;14184;-510;-2620;278;0,23;56624,41;-0,14
60;34720;59,89;-1,32;-5508;-8780;13784;-310;953;-96;0,1;56624,51;-0,13
60;34740;59,72;-1,86;5772;-10384;12964;-284;3122;47;0,15;56624,76;0,05
60;34760;59,52;-1,93;6716;-8524;12892;-437;-190;50;0,47;56625,23;0,32
60;34780;59,76;-0,41;-10320;-7672;12644;-325;-2136;314;0,36;56625,59;-0,12
60;34800;59,75;-0,47;-6288;-8824;13592;-269;1397;-39;0,24;56625,83;-0,11
60;34820;59,68;-1,39;7320;-10336;13636;-246;2972;-75;0,25;56626,38;-0,06
60;34840;59,49;-2,03;8100;-8500;12716;-435;-722;140;0,53;56626,91;0,29
60;34860;59,64;-0,73;-9360;-8072;13120;-269;-1581;131;0,45;56627,36;-0,09
60;34880;59,59;-0,79;-5544;-9092;12740;-249;1694;-6;0,35;56627,71;-0,1
60;34900;59,55;-1,77;8860;-9772;13636;-290;2334;-181;0,44;56628,66;-0,06
60;34920;59,43;-2,66;8388;-8564;13196;-388;-1132;210;0,61;56629,27;0,16
60;34940;59,56;-1,22;-8164;-8560;13316;-254;-1002;144;0,48;56629,75;-0,12
60;34960;59,45;-1,39;-3052;-9344;12688;-170;2446;36;0,44;56630,19;-0,04
60;34980;59,4;-2,33;10620;-9308;13708;-320;1800;-53;0,66;56631,56;-0,05
60;35000;59,36;-3,26;5652;-7892;13176;-460;-1941;82;0,68;56632,24;0,02
60;35020;59,47;-1,81;-8568;-8308;13768;-237;-260;-57;0,61;56632,85;-0,06
60;35040;59,36;-1,39;-2048;-9820;12400;-216;2645;-91;0,47;56633,32;-0,14
60;35060;59,3;-2,67;10124;-8964;13436;-364;845;-93;0,76;56634,9;-0,06
60;35080;59,36;-3,76;5064;-7780;13492;-413;-2452;247;0,69;56635,59;-0,07
60;35100;59,39;-2,41;-7048;-8920;13476;-227;582;41;0,62;56636,21;-0,06
60;35120;59,29;-2,21;1724;-10132;12548;-250;2900;-90;0,52;56636,73;-0,1
60;35140;59,26;-3,41;10060;-8824;13036;-467;239;98;0,8;56638,38;-0,05
60;35160;59,34;-4,32;2844;-7568;14048;-491;-2522;126;0,72;56639,1;-0,08
60;35180;59,27;-3,02;-4988;-9356;13548;-246;1298;42;0,68;56639,77;-0,04
60;35200;59,28;-2,87;6132;-9908;13284;-265;2844;40;0,64;56640,41;-0,04
60;35220;59,35;-3,77;8756;-8384;13268;-454;-519;54;0,71;56641,9;-0,07
60;35240;59,41;-4,2;-3088;-7228;13088;-458;-2930;199;0,64;56642,54;-0,07
60;35260;59,39;-2,85;-4688;-9548;12948;-285;2099;-6;0,52;56643,06;-0,12
60;35280;59,41;-3,34;7820;-9768;13500;-319;2128;49;0,55;56643,61;0,03
60;35300;59,56;-4,08;6956;-7892;13056;-457;-1579;150;0,49;56644,67;-0,08
60;35320;59,66;-4,34;-5820;-7396;13184;-395;-2697;173;0,41;56645,08;-0,08
60;35340;59,53;-3,15;-1688;-9840;12420;-252;2712;-102;0,3;56645,38;-0,11
60;35360;59,61;-4,17;9356;-9200;12884;-401;1288;-72;0,39;56645,77;0,09
60;35380;59,69;-4,72;5152;-7292;13636;-470;-2321;83;0,39;56646,64;-0,08
60;35400;59,71;-4,62;-7196;-8672;13284;-265;339;43;0,3;56646,94;-0,09
60;35420;59,54;-4,01;3376;-10200;12752;-260;2997;-50;0,29;56647,23;-0,01
60;35440;59,66;-4,01;9680;-9144;13032;-421;226;45;0,35;56647,58;0,06
60;35460;59,84;-3,89;512;-7028;13736;-455;-2915;270;0,23;56648,11;-0,07
60;35480;59,88;-3,8;-6596;-8896;13528;-190;1210;-76;0,11;56648,22;-0,12
60;35500;59,67;-4,41;6936;-10052;13556;-215;2785;-4;0,27;56648,48;0,16
60;35520;59,7;-4,33;8124;-8904;13108;-338;-520;186;0,3;56648,79;0,04
60;35540;59,86;-3,95;-3536;-6792;13408;-373;-2999;174;0,24;56649,29;-0,03
60;35560;59,83;-4,03;-5952;-9132;13084;-233;1797;42;0,13;56649,42;-0,11
60;35580;59,78;-5,11;8512;-9552;13664;-249;2270;19;0,21;56649,62;0,08
60;35600;59,81;-5,15;7464;-8432;13176;-364;-1349;126;0,21;56649,84;0,0
60;35620;59,97;-4,33;-6360;-7100;12900;-359;-2960;162;0,12;56650,09;-0,01
60;35640;59,84;-4,56;-4000;-9724;12184;-192;2529;-32;0,0;56650,09;-0,12
60;35660;59,88;-5,76;9068;-9256;13624;-390;1495;-143;0,13;56650,22;0,13
60;35680;59,97;-5,77;7864;-8168;13888;-520;-1877;145;0,08;56650,3;-0,05
60;35700;60,12;-4,39;-9256;-7616;12604;-336;-2281;168;-0,03;56650,21;0,03
60;35720;59,96;-5,08;592;-10308;12192;-237;2900;-64;-0,19;56650,02;-0,15
60;35740;60,03;-6,26;8472;-8584;13452;-414;697;2;0,01;56650,03;0,19
60;35760;60,11;-6,18;5536;-7468;13784;-474;-2397;287;-0,04;56649,98;-0,05
60;35780;60,18;-5,13;-9748;-8000;12340;-324;-1731;72;-0,12;56649,75;-0,01
60;35800;60,0;-5,93;3356;-10056;12740;-262;3083;-56;-0,16;56649,59;-0,05
60;35820;59,83;-5,87;7588;-8708;12944;-445;125;28;0,16;56649,75;0,33
60;35840;60,0;-5,49;1724;-6904;13832;-504;-2912;67;0,07;56649,83;-0,09
60;35860;60,05;-5,44;-7784;-8496;13432;-276;-978;169;-0,02;56649,81;-0,09
60;35880;60,02;-5,73;6728;-10196;13388;-241;2815;-90;-0,11;56649,61;-0,02
60;35900;60,01;-5,59;8248;-8980;12812;-372;-360;153;-0,02;56649,59;0,09
60;35920;60,17;-5,51;-1700;-6788;13716;-413;-3064;200;-0,09;56649,5;-0,07
60;35940;60,0;-4,78;-7236;-8560;13772;-257;-417;78;0,03;56649,53;0,11
60;35960;60,02;-5,26;9480;-9724;13960;-291;2369;-70;-0,02;56649,47;0,02
60;35980;60,0;-5,13;9072;-8676;12784;-356;-1069;153;0,03;56649,5;0,05
60;36000;60,21;-4,15;-7336;-7020;12760;-341;-2943;123;-0,11;56649,39;-0,13
60;36020;60,14;-3,82;-7376;-8280;13528;-254;350;-43;-0,09;56649,3;0,01
60;36040;60,16;-4,51;8120;-8952;13700;-371;1519;-68;-0,15;56648,99;-0,0
60;36060;60,04;-4,6;7184;-7696;13940;-500;-2032;136;0,04;56649,03;0,19
60;36080;60,11;-3,28;-7932;-8272;12600;-332;-2090;169;-0,09;56648,94;-0,13
60;36100;59,91;-3,86;3252;-10652;12792;-215;3127;-13;-0,1;56648,84;-0,01
60;36120;59,85;-3,74;6944;-9300;12360;-380;609;102;0,07;56648,91;0,17
60;36140;59,97;-4,02;2308;-6520;14124;-523;-2937;257;0,15;56649,28;-0,06
60;36160;60,1;-4,34;-5028;-8444;13956;-308;-1050;221;-0,1;56649,19;-0,25
60;36180;60,05;-3,86;8692;-10232;14120;-277;2914;42;-0,09;56649,1;0,01
60;36200;60,09;-4,04;8324;-9564;12292;-333;-86;227;-0,16;56648,94;-0,07
60;36220;60,27;-3,71;-3080;-6464;13572;-429;-3179;218;-0,16;56648,69;-0,07
60;36240;60,27;-3,83;-6040;-8248;14284;-285;-519;150;-0,23;56648,46;-0,06
60;36260;60,31;-3,68;9056;-9448;13876;-321;2420;43;-0,31;56648,15;-0,08
60;36280;60,42;-3,9;10708;-8680;13956;-409;-1046;105;-0,34;56647,8;-0,03
60;36300;60,45;-3,79;-7668;-7700;12132;-311;-2684;172;-0,41;56647,39;-0,07
60;36320;60,57;-2,66;-10292;-8008;13392;-295;166;7;-0,48;56646,47;-0,03
60;36340;60,59;-2,67;6116;-8868;12764;-399;1274;-111;-0,65;56645,82;-0,17
60;36360;60,85;-4,14;7888;-7248;14656;-516;-2237;61;-0,73;56645,09;-0,08
